,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0,-0.5728550659573763,0.775703119010709,-0.5551754776894159,-0.6686092303474657,0.20697057324740573,0.31106895529950207,0.004777048678693505,-0.21892052678094812,0.02135398979194034,0.5224827194300217,-0.6271108488826178,-0.39370175932952467,-0.44478835934201716,-0.10417928413776857,0.3102132338628329,0.2636030481732883,0.027812987093435736,0.3357599568848599,0.018703282069907044,0.1218207034103899,-0.04336729398263199,-0.03805692599256641,-0.10164589821682096,-0.02534048181490654,0.1790480134441229,0.021952294265109744,0.32750789000805935,-0.13875567666516928,-0.11282817536030473,-0.04587459124624347,0.09328446364689118,0.1285287996096035,-0.021858402324834963,0.2725966912818023,0.11266560453385378,-0.3340329653351252,-0.29772590763267054,-0.2627004766589898,-0.1383019483294079,0.21883039821807715,0.028142531104937474,0.19820484423066667,-0.02063477165554972,-0.030495319538702968,0.09359661818550104,0.03743174313695579,0.2558683074049552,-0.26065878696046985,-0.11089941518741375,0.001201130351642645,-0.004236709667523102,-0.014273489840847736,0.019112750501074,-0.1785142329614302,0.13630643704493758,0.06575837176095932,0.11705163548682031,0.3139979906393946,0.08337849313522791,0.27036707194480486,0.6131811367557755,-0.032337978080167785,-0.2913811651704713,-0.3463033778456599,-0.057003134274400485
1,0.37888070348082853,-0.05425728239907769,-0.1406392950183154,-0.7457761203337553,0.053999560208267974,-0.07843188171085147,0.06571868506658622,-0.312666726695262,-0.3001510698597516,0.5315373523337952,0.33684711506891174,0.47208632563448083,-0.019936658722043237,0.25158378732556674,-0.08572971183889203,0.27301088356806413,0.20920181651493674,0.37785830715121166,-0.4312274030458591,-0.33890160079330683,0.004592810557096879,-0.32183624764087226,-0.3189701431987758,0.2163610868356781,-0.5765961552383815,-0.09011069833482707,0.5716190910548272,-0.1390546215702981,-0.4022927976227071,-0.12488972307086162,0.1226748425744305,0.7233462761606608,-0.197176811688675,0.1258788655953165,0.2861835150590424,-0.20831444983428796,0.258098656374413,-0.19770392611668278,0.20217525401912345,-0.3225782767468992,-0.18615904449064227,0.38721146316128496,-0.06905629214032322,-0.40387027691718624,0.14982605374044872,-0.01307853905374829,0.26051344192288467,-0.2430186716666037,0.06852820388286367,-0.07919301960498082,-0.6008077953095798,0.37460707054150005,-0.04718523559755163,-0.1938645573069331,-0.09919091134363912,0.18484532518913604,0.13004052003784858,-0.2814554221077691,-0.21634919690530088,0.08077098659376247,0.1293521615178295,0.07954463122990034,-0.1170990629349726,0.032437106487758036,0.08964175350488394
2,0.3788554164015428,-0.298639360605055,-0.21498675499021827,-0.13684101499517534,-0.17448659468788008,0.9440214438384464,0.6760515107372576,0.005443736145148902,0.2924288048376591,-0.03597871497826179,0.09640060638717315,-0.7554045373288867,0.9335183519478644,-0.2119693602065668,-0.2640163634430122,0.4950379097827318,0.05946098318847916,0.12488156175512642,-0.2470874849793167,-0.07706704605222926,-0.16054074890176767,-0.2771721622510372,0.17225049039360543,-0.1980772685895112,-0.018947067129354345,0.1678459891640256,-0.1137987678100414,-0.11032387778302176,-0.43298837027632536,0.21720358754264668,0.356729534060469,0.02632732990577324,0.0256462769922192,-0.12503114973996818,-0.29953312042111563,-0.08743801473971784,0.08445199865604215,0.2526810055310765,0.01578908493435657,-0.0868536546625906,0.07770599233437002,0.4136660484345714,0.4484297935400666,-0.1644305965221462,-0.033996121663891335,0.5200060271532657,-0.6191513344603741,-0.507997959638483,-0.2603276428177815,0.19776563629717236,0.36653550273516866,0.060234008838588454,-0.29406414874220815,-0.2819194130002093,0.08576107645104598,-0.12669386785649392,0.1627497814858817,0.05615835089205231,0.23395297318081343,0.03780352722016324,-0.18290673653907386,0.07333690421083904,0.1904036644151828,0.21033991166948796,-0.3951096520570798
3,-0.3852983770764819,0.6506237467823327,-0.14732155906283453,-0.26247872315467985,0.15608882707936944,0.31773275244424215,-0.0015556937428821255,-0.05707423126024022,0.3896544132523155,0.7250427775247528,0.2501405649064083,-1.101649331425492,-0.3514037954719245,-0.4819409599614162,0.15598868480510925,-0.4722285026622999,0.8380708546330278,-0.039005374201468206,0.031364017135892076,0.2531452724381346,-0.005077957139233437,-0.10944537178909622,-0.17325586167376228,-0.09479894322705137,0.00026116278841556466,0.0980508274284378,0.13865363683405021,0.32416121014656596,-0.12767754813378843,0.29149542806557804,-0.46650081696167817,0.25647853972445883,-0.22468827505606112,-0.08211515805335969,0.15131307814935446,0.03748672999953727,0.2848639372086454,0.1313688023481089,-0.43464822275883663,0.06562170345977429,0.2027349874143963,-0.052427606921767546,-0.3134160940537243,-0.37335011187959755,-0.1909684586959248,0.007356306945526858,0.2153167802992736,-0.05963461170934187,0.310383763205415,-0.47311125676526966,0.0040869853654200115,-0.12234944693074627,-0.03141791616347302,0.20772418075350585,-0.06172900982781984,-0.12054478434694485,-0.025797224787203827,0.037879718082361125,0.05054291511556847,0.09318870316906565,0.009082927038440934,0.2401564415995121,-0.03091845529130976,0.1504966081608015,-0.14701320641333895
4,-0.7212615669729346,-0.1416273925713391,0.29672213539603787,0.19107057032142608,-0.15764340546001812,-0.10627996784514367,0.20942965742458863,0.3992576356633605,-0.1484207571024173,0.039294406849347034,-0.17698861510147645,-0.20598580831752214,0.43408391490607706,0.09402960271119563,0.06648032727012418,-0.38739862766188765,-0.047723053938762125,0.24125107253562633,0.18680159596111792,-0.25718287838417353,-0.07536553884600655,-0.1644465704466482,-0.14934802833250058,0.24532180581058793,0.13253844256768607,0.17404338180091172,-0.2824601511955521,0.016260155283774096,-0.06284185161289853,-0.14744848361020688,0.032176352733561404,0.21025596000202043,-0.16890877062702772,-0.240722272244962,0.009428813005737127,0.12069569438277353,-0.14451531637547957,-0.19363505576055975,-0.382266008571347,0.06124069682780563,0.00298453035096529,-0.12901025338514918,-0.1503617422278829,-0.05383906710413236,-0.0769307977408123,0.09545627206919098,0.17040653779437126,-0.02270931766260639,-0.006512803114370038,-0.1642739517839039,0.09891947976792692,-0.03360623210869204,-0.022965004113392452,0.018749812023310664,0.00018775826542130516,0.07850223720329665,-0.08329272289743227,0.046127965442302805,-0.06703255911699693,0.06514415309688552,0.10289116504337033,0.14984448919955695,0.05930250851953437,-0.015103032386405528,-0.049884281791094096
5,-0.7914226339104649,-0.168087529130259,-0.6238158209369477,1.0246994821414155,0.4472878313805809,-0.4397592500435482,0.03686933822253037,0.570314064057627,0.2013131042971219,0.4047786347488289,0.22517160962109337,-0.5753405592153582,0.39277254035271697,-0.05805612880818248,-0.055158797391345,0.42183078752475833,0.3143158407524127,-0.0920857355212913,-0.08635989618171822,0.1407918207532459,-0.06610913434626282,-0.1144590522331249,0.2183509590232599,-0.2552714422249301,0.21870476757493196,0.0543768972425772,0.205972240989366,0.22168066418963533,-0.45363506937027287,0.21621730887326557,-0.11542629949558221,-0.17258814989178548,-0.03448759421047397,-0.09060576829174874,-0.1276747168885152,0.22059087040961056,0.13251947346971216,-0.43938105596970534,-0.233236699757341,0.23511680755587921,-0.1285608788799539,-0.08006320586721383,-0.13866157852572641,0.21497203468260803,0.05086056611136989,0.03268842841670287,0.3690525986725772,0.06905433430328804,0.09238412330375996,-0.0073528128769918,-0.17737483913635096,-0.09908137326709758,0.07261011151963136,0.15111402387637912,0.09570070227793462,-0.22376208692825325,0.06728070137416636,0.08970500378532441,-0.29260782643758365,0.21622810357581035,-0.03866121768183407,0.03514844769633687,0.21280127622495523,0.007263527248930865,-0.0018881273535522282
6,-0.9098905297263438,-0.5508490088196646,-0.02930717664365192,0.32973081824471034,-0.28663527987043486,-0.23570501212187817,0.5103374282547285,0.6174306674215625,0.5048622981185001,0.3139681730099405,0.3072206290547234,0.14390064274130476,0.1484216054198215,-0.073900148428233,-0.30569000474208147,-0.18875957249441694,0.532273744561746,0.30642762071467433,0.1777875396664544,0.43355265220774913,0.547195325610933,-0.19452651852310404,-0.033101707679328365,-0.2668279246191205,-0.16604233226084475,0.06424784760570122,-0.16275999740280522,0.08355268204806941,-0.5254554528546438,-0.14154787718777578,-0.360364376969251,-0.46470193227823087,-0.1362891910899092,-0.4968564038066109,0.12873220765876592,0.29256855794432596,-0.25014313774031655,0.1471150589294716,0.044552970624991535,-0.08744110413045066,0.04564193250793426,0.01908899726996273,0.0582832607257311,0.039539497794792045,-0.3297140916883636,-0.09634620808800241,0.1547620893802747,0.047506357534656755,-0.09655817590702905,-0.07924611299281654,-0.2198975588240192,0.026191123086371983,0.16068348458979104,0.23917001134633953,-0.03542895920109023,-0.1589645486251868,-0.22001546324267998,0.06648838061162371,0.15987592857484254,0.08670946120782291,-0.016298096013321994,-0.06448388011778121,-0.13031781782346033,-0.05419469678078665,0.15328527855307308
7,-0.562799367105079,-0.2015872480557427,0.07924418001995052,0.7474780497144363,0.5286844706622422,0.10933964218921324,0.3420708526509699,-0.4505258659516401,-0.22829015475188505,-0.22524020467476655,-0.14397328967708078,0.008192589051953329,-0.12627606641248015,-0.023109388816608237,0.11673802650940347,0.11479353946447417,0.4034025175142642,-0.16526384614210454,-0.2903953974403935,-0.13945955069596372,0.5972825391008109,0.012746460064918873,-0.008266957032831033,0.1520289064616022,-0.4933109002915589,0.25770379332583027,0.11053056811272574,0.2038690702439813,0.09209214182834771,0.17276476566196577,-0.07204004688242592,0.24967314120553874,-0.18872222136114833,0.02842083856899881,0.15715455914820534,0.0739621264221844,-0.2907342099087765,-0.05939304696559625,-0.039319514169183487,0.0428811625638357,-0.003036513533738638,0.08707587090214233,0.009468411154911899,-0.0036496572537128517,-0.04693151382221968,-0.24069637811734595,0.2533794208732211,0.206613378801933,-0.052180153594740514,0.020560448434969823,0.11806338681650513,0.1619023032860698,-0.11495156980668593,-0.2996909493721533,-0.11977681595165472,-0.014612083609029287,-0.10835104224513163,-0.04731965234919854,0.10061504279909125,-0.07527762718162545,0.14004961146305028,0.007952115144796516,0.3402124723567396,0.031014950960885235,-0.011488683936318276
8,-0.8902620068690769,-0.4704808060338957,-0.1770826332723115,0.5303861389186624,0.620223924836365,-0.22877680942276185,-0.10888428243019574,0.022803851711317637,-0.4217102085897742,0.23428654167802898,0.34836984578028085,0.0011671333116096002,0.5696703809355116,-0.15249380684694028,0.19722515559394294,0.38295426842893604,0.06210352112599187,-0.01991606250778154,0.09702065162151877,-0.11659399167584947,-0.03744927842503448,-0.27871624388929805,0.21497825264458495,-0.1111872294735063,0.23254126662601074,0.07792441458976636,-0.19916613480650752,-0.13826706276886855,-0.4460271992479517,-0.00033601086205217333,-0.04552973305497508,-0.3717869890096868,-0.10643205818951787,0.030942733709220856,-0.0052717226683989355,0.26626123403901425,-0.17378435894537822,-0.24228387295360354,-0.003628148398905549,0.33597267923975294,0.037058111237334566,-0.20558494485502177,0.006370788322785557,0.3580510547124061,-0.19056437475280982,0.09928079053108622,0.11052862205794488,-0.05443987873763757,-0.33032703799176555,0.0623041009588072,-0.1802539766521788,-0.22396477348207303,0.07290014281683836,0.28793946770322115,-0.1911647080689588,0.10861575006833113,-0.26142407675790935,0.008006946341005452,0.06360546432394684,0.12109239664568063,0.13186091651169257,0.09138676961281549,0.03361005269147424,0.14851195674104897,0.16993870053443672
9,-0.39017970046381756,1.230446345801302,0.5579210859635919,-0.5314669870000334,0.13849153037554068,-0.42746498355615564,-0.7585740141868804,0.5489003453338461,-0.4287766588496735,0.0956627330652328,0.13753600810388597,-0.10489567148824273,-0.019014723204032385,0.08567604804334276,-0.6490999112492104,0.39400748041545275,0.5778696706601046,-0.2767686709729249,0.19630026227859554,-0.6133204375506904,-0.10948558302715868,-0.02198219780900602,-0.6775104668193528,-0.06256986562165848,0.029277943022833854,0.21929359553798286,0.3505858122932715,-0.34892471781598816,-0.06601294959888146,0.3287013703640454,0.16855302076542067,0.015838400226074488,0.26157939333423164,0.21308353589331824,0.34081750596003646,0.2746462853473063,0.5839025267506276,-0.15545078841601828,0.21318443854977365,-0.1191268534356619,0.15484953972684742,-0.24827964301099642,-0.26775540275235094,0.12959659527035958,0.11329046922776764,0.07800633648055572,0.020021211486715783,0.010838264376272016,-0.10754970123433387,0.0641338261485876,-0.2551937543906194,0.1307194802469432,-0.039445642719484315,-0.2305546309648872,0.2572320215189002,-0.05357732711740745,0.17786303980085907,0.1453258086070536,-0.06615110810036487,-0.20180751610656442,-0.04073956913487623,0.07991593467032329,-0.06753501268577189,-0.11102968886582767,0.13770123522876393
