,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,-0.5234764355414664,-0.23877992615679153,0.704734476884168,-0.25120765596691813,-0.7049632686423263,0.08323919319106603,-0.01632060690302953,-0.3389599468339051,-0.10196489950485113,-0.32047611755261207,0.24723482760683263,0.05345194293178619,0.331330801096431,0.17046527476502843,-0.05534540338323214,-0.05720167114889831,0.42592393356497177,0.31200590550353946,0.2293967589868858,0.08971798159300294,-0.07921472535015743,0.269263158361939,0.22553902256001343,-0.29232520136590945,-0.05374642259911093,-0.03538308117768989,-0.28420203032433927,0.20814937003326606,-0.02965259259669201,0.14777762690380097,0.7000298766903638,0.35750687894881905,-0.06845817205353291,-0.19629105996970297,0.07047053991163402,-0.2938015950016043,0.13583120309329216,-0.0004046998155968416,-0.038967274322435574,0.05881105833531112,0.015840303250266554,0.13897680054695957,-0.09052533331082599,0.04471928249932796,-0.03902290599343322,-0.07440815588280987,0.05132191293092737,0.048232510175837254,-0.09542046671207499,-0.1172808134601821
1,0.17026967461625717,-0.46558604687614497,-0.30591478503052993,-0.4041520363832618,-0.19729137176460354,0.2844094157316541,-0.23428076356334473,-0.3082662242329585,0.12478536831030311,-0.7350823996218178,0.24710600006046607,-0.06713162579516163,-0.3430411657998854,0.5996635235308971,-0.2659527238469416,0.1556811920496239,0.11484606648866098,0.19955817933854478,-0.5359518073920055,0.25309495008635663,-0.05227205058631872,-0.04751999410161919,-0.10683960022496744,0.023794146736222266,0.010993319536461607,-0.034916546122109635,-0.14724501331989454,0.04635951208696985,-0.017846877211163445,-0.5027977108386824,0.18041701457666368,0.13176753371933905,0.10757037548950482,0.18986705785398586,0.03288039641280395,0.296141722338888,-0.1562400182202493,-0.10943798027843456,0.06872426122753791,-0.10126392611682095,-0.05257043788512747,0.08614380690286887,0.07746764968992778,-0.026542549541335406,-0.035969628618988496,-0.1963301555077796,-0.0888669143524635,-0.18074022333321074,-0.027362891196006496,0.07374264145200923
2,0.6545042774733896,0.3595617710846372,-0.358608247432112,-0.2892976161960167,-0.0067263629210892045,-0.024271279687130345,-0.08741941226205732,0.2935839601713788,-0.030858445076215345,-0.2704805281372964,-0.05607353884301,0.17892690472704928,0.5300359099093944,0.06393522756225681,0.3414510751596605,-0.03134728244278167,0.4789847540583771,-0.17142990326781582,0.09274798789458882,0.1621731590662734,-0.124188815754944,-0.29242608466002795,-0.13193891818199344,0.3329874403487691,0.398297231628476,-0.267707419796001,-0.05586129759107939,0.2641795197637604,0.07144601621688175,0.2808685109212568,-0.09117201327844845,0.21446059382385715,-0.1650401275578845,-0.2959518231515911,-0.36601929516676107,0.5486980135029642,-0.006203873852671687,0.35565025068790723,-0.18877060296279086,-0.20423316515411558,-0.06423178259114908,-0.08271777090606877,0.15413377131976067,-0.006524964704135543,-0.04823121436702419,-0.018545760415118025,0.03730799403353097,0.10094168407122005,-0.00671581525069281,0.21251146055785386
3,-0.04502853160785936,0.7712548864948393,0.576466980667309,-0.11258170355354756,-0.4533513469381895,-0.2815248750190408,0.7533080619978189,-0.2566376451793913,-0.4580420597720572,0.048075694683518654,-0.03486457639011263,0.010023645456224306,0.30712167391708994,0.04099829186040049,-0.02151328534253063,-0.2311422873547127,0.05020372451806118,-0.15113051132183994,-0.03126225011857902,0.3777646491640426,0.010305526327545628,0.08368019628240667,0.2638655040258454,-0.2451771676303607,-0.24373583089678538,-0.28977936396059006,0.1181630640980408,0.19994374772269483,-0.1275363371558798,-0.06250589579196525,-0.13081324784259543,0.09180323615467582,-0.03971700396054301,-0.03917681193251453,-0.06394765329364244,-0.1234808827493943,-0.09022381438949295,0.005626087876520314,0.06801073811234157,-0.12514798047685802,-0.0018424202003302266,-0.0474363648885756,-0.09362766958076311,-0.014237225644739481,0.117447405466392,0.15925106454531046,-0.1363877829227522,-0.017575585816315426,0.007260257046075169,0.0660173948410862
4,-0.7539070872991325,-0.061010092820664205,-0.2562661135914818,-0.15608476870435187,0.005528954408241836,0.046611034078804785,-0.24537536144092323,-0.03922218373524263,-0.4474463110627116,0.1927987452896198,-0.05316834804888014,-0.23596979942733495,-0.14660513913417048,-0.0801843040630698,0.18238406624679207,0.056663234919214864,0.21165277363242355,0.040543592968384334,0.1297773261994382,-0.009108295311227475,-0.09919079894951613,0.11853343311814069,-0.21199469253655664,-0.08478086690459669,-0.016730837551072623,0.05774540826279792,0.3192797661805884,0.12393573713239744,-0.13999847719610914,-0.08396543104964316,0.09750702853184534,-0.04870045416199173,0.22346238389234424,-0.05935160173734194,-0.0776990967028224,-0.010305113984040068,0.055829110683559065,-0.04714159743866469,-0.027464078946230656,-0.10875397742398235,0.23480199764846607,0.0023703132320158837,0.10716197165018318,0.06944001001254495,0.11332971886712571,0.017975675789094148,-0.02359424072236712,-0.014171264182820453,-0.010660144875721445,0.05790705245143004
5,-0.5653413538168054,-0.15712639225769479,0.42081094157375726,0.8650975000932849,-0.5001419949203795,-0.2127702387528913,-0.2524763193815708,-0.21778849199789202,-0.17283982735709771,0.2910568347634024,-0.07147645657473364,-0.17422434880963167,0.012920891665555802,-0.2634713210891974,-0.038649788665123266,0.024488800464039243,0.07453455469558311,0.025901205921525786,0.057028811831376675,0.13217603864503638,0.037252136910289856,-0.11812711080969107,0.00025282073814454414,-0.1044072281724166,0.011301300595616988,-0.2805380061039808,0.1807803314871664,0.1248156887331174,-0.046485369402381446,-0.056176283987563184,0.12349809756987848,-0.13231802958716318,-0.1238443513695498,-0.001509539523812788,-0.1918404613692355,-0.05563007018622916,-0.07955255623540167,0.05240490729959545,0.07090366034797918,-0.15178248376414316,0.1481365238885672,0.07339101083479478,-0.014420264485960295,-0.05378742796796205,0.04892947044100608,-0.028231410533773493,-0.0810898848834069,-0.05383340612932929,0.006220083830702583,-0.04650328330570701
6,-0.8320635548206406,-0.19995019953245902,-0.31079985057958454,-0.14485941275711914,0.06242978164603403,-0.457804551689963,0.02365643982134658,-0.032907765685977385,0.2181733561213163,0.6615615246762082,0.49982756184695226,-0.19910442569084302,-0.14477376817876256,-0.07094258533553463,0.4272747606741386,0.10667751384283089,-0.12246753185331939,-0.2830749312532019,-0.06091789551439333,0.0689118481524967,-0.3477861781367946,0.08366268208099939,0.05108312928430002,0.040271577265655584,-0.12198280664241433,0.1458543311503426,0.1864205041992723,0.13867418935175607,0.10117719489033306,-0.007736724810102314,0.05995217116563798,-0.05804701540567072,-0.07336131150260403,-0.0059407513786243074,-0.026662258898759207,-0.03976219601589643,0.11495233979843346,-0.07733210014362889,-0.11432772796243226,0.06637799642148738,-0.13120668748699174,-0.009347952612108777,-0.12548921958156364,0.0995824273103438,0.004953683348608943,0.021828858039282542,0.02913174488573683,0.022096822883853277,0.06632155859508462,0.006570531718140814
7,-0.7284126122427387,-0.15791368288140897,-0.27074180208393245,0.7654272162894108,-0.1016635300634686,0.11812657340356106,-0.17370109066999245,0.07167301078982988,-0.09925489726201878,-0.1364268361065129,0.015084797632978281,0.0046688878640492645,0.04158625359633302,-0.03808213232230081,0.08211311912874308,0.01192789371232145,0.07138888218706005,0.08776219212663809,-0.02653038156099177,-0.2556347637829699,-0.12730899644078197,0.027876350115901158,0.05483728362667886,0.08007992197546154,0.1024687187602568,-0.19155277438614035,0.0507145175539337,-0.21762253684334912,0.02199635266881269,-0.064208994099273,-0.055777317921157366,0.04032736980102387,-0.23971579564373974,-0.04446172303991609,0.2252534234136254,0.051463909383452286,0.04319727564995012,0.022551340365778955,0.15339301684800305,-0.005783405293295279,0.11963552544595132,-0.04614422247627608,-0.2545613054170568,-0.014980843721050997,0.004437777606887937,0.05890369593268428,0.032829096290381284,0.09286382399426923,-0.002697329651075537,0.07178356574609804
8,-0.6807754198339125,-0.10442385716132453,-0.23166402991842908,0.7612761725951159,-0.14576157058638203,0.46509772769242863,-0.22913945532520413,-0.15700177867500223,-0.2137784977822403,-0.09781468027858022,0.19804001928472142,-0.08679188192835423,-0.11145989781035298,-0.14342919483234554,-0.1559730931500214,-0.021670671123834105,-0.003706881009640568,0.15985563211018083,0.08872184430684932,-0.21547342250587942,-0.05363383842629459,-0.05560593284433763,-0.12201013449779913,0.09018513450847561,0.1769732407696322,0.08990942911360364,0.2016128539531337,0.02213617429437369,-0.03132698815240103,0.08618349774704932,0.11589114456983492,-0.22265984457014082,0.0749902795777931,-0.03089770040513432,-0.04408422897719288,-0.005436967805221494,0.18096421540442892,0.1665497031934173,0.05481563924367493,0.029844307147725645,-0.011322760659836393,-0.017087315244287905,0.06313217675133934,-0.05851056246348871,-0.025748971838466937,0.003265800519479606,0.03697834038660264,0.10396169548843685,0.0037109489273541773,-0.07952982529732791
9,-0.1802688560395468,0.8027567914775298,0.7458157906207257,-0.33634755487004087,-0.5022225190426368,0.11725407133523552,-0.14494836289534455,-0.3200323141228259,0.03177714345042775,-0.4086770120542164,0.11918467419678132,-0.2856683796127466,-0.5062533070937174,0.07242167924303321,-0.23236180773154966,0.3834419324213511,-0.09244038651166936,0.038570109437686746,-0.4701874613860714,0.4984274010611947,0.1871534458499312,-0.33503006329815666,-0.1876271218353567,0.0731037195279419,0.07089305247510408,-0.10124202718832133,0.05236657921852883,0.16502444473521735,-0.05358084472053364,-0.0017869670110170538,-0.20280616748400834,0.19770429022584754,0.1003477986072816,-0.11846792796806035,0.14872498587024832,-0.1777882892978446,0.017031281582143787,0.09124099745040687,0.06306880674963782,-0.12658534994906648,-0.014276580391795574,-0.0411607524814768,-0.02868568299685826,-0.20525081065016956,-0.19775331800259136,-0.13562984142791834,0.04089182904382277,0.07580014728342901,0.05781214593030011,-0.019323137956074453
