,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0,0.4851521110417592,-0.2685827895459145,-0.5071234558504745,0.5136262021206688,-0.23360573066737134,0.030367524894179362,0.058924572623416056,-0.3438378564630224,0.2435629050408407,0.2869813805936406,0.1238697609759317,0.3417562857210768,0.011463321549825146,-0.2923886335443937,0.10573700540737362,0.42715947430199286,-0.18670336571542198,-0.09895775586743365,-0.08507336020104389,0.18723201904783196,-0.21768788508399373,-0.04472110934190831,0.2511978331656195,0.04460089303191754,0.37600642296681197,0.4742461948572857,0.6177433991879453,0.10119486395057486,0.03928626665368059,-0.29816694184179293,0.018066153455777795,-0.017811871386108746,0.03330003797033947,-0.03679871036725626,0.13281742154130602,-0.005791906291612082,-0.09994587189000748,0.08199105667219515,0.09089845910299076,-0.017447016165656692,0.12141111642993929,-0.015282106202761889,0.08036751040487343,-0.11861224886894421,-0.04598009391185043,-0.011813381885534076
1,-0.14504157623217312,-0.3534613822794859,-0.18340413206334602,-0.13945658853170595,-0.24528386949646933,-0.1297816719396989,0.2524208672152245,-0.3497430228545301,0.22027324844973345,0.8053660926647355,0.41111071508988534,-0.31359792806997994,0.28960801323768537,-0.16893711757228336,0.1168250384164551,-0.0563612431271229,0.5383609271412825,-0.05792767955919772,-0.030320313103788302,-0.23577014308098068,0.27539042808221703,-0.055746742053837534,0.062301465188012675,-0.19965995244250406,-0.10996901807727323,-0.007068179042257741,0.032071148218471825,-0.12359575034860203,-0.09257361873505181,0.1295000414329958,0.04293736040448999,0.1620990749300113,-0.02590276839799941,-0.17232353561506997,-0.030019225487114116,0.26569075751401056,0.1557077451780952,-0.09927742895994586,0.057628090687291,0.08587252213335794,-0.022387316511941875,-0.13056974310836153,0.08369347708805623,0.08989971191161984,0.14166625452762177,0.1197166217134241
2,-0.17362113572744273,-0.21042278765688346,-0.20005352790635783,-0.3149697760096118,0.10557132135151556,-0.1999069774930373,-0.1101174516422541,0.2787267825350655,-0.16215799288748928,0.27427056613510514,-0.08772759485719803,0.46464149088466866,-0.07874943346571996,0.2893283808554186,-0.24873063012939903,0.459098829602627,0.1309392255753277,-0.07974877270450045,-0.15900401764081606,-0.06602960347232942,0.33690564632773634,-0.4725508578293233,-0.06380739734828736,0.2995609920593519,-0.004355856470328218,0.004219281640552789,0.12286582793378836,0.30872361381343744,0.32701520360105435,0.4522830820724118,-0.5100675469309185,0.09129606428666738,-0.012622244495664134,0.33449970928274897,-0.047726685646434425,0.1579760595393686,0.15906899408261807,-0.13039618690291319,-0.0075247874413625826,0.03891873056682665,-0.13398098376164141,0.06950033586039611,0.07707047014485963,0.0692465953296565,-0.06063670802271204,-0.15700733159859165
3,0.3961607791666713,-0.0940737245492724,-0.584405889441519,0.18846324639953765,0.4248591420545121,0.6320221521161377,-0.44773950584964695,-0.320468013140969,0.03910763416549287,-0.08937399684246522,-0.006281394754151794,0.3007769214131289,-0.1915501552228057,-0.07458454211114807,-0.14884165232616395,-0.0651046821441678,0.1718238925706777,-0.2750837248196221,0.13400347883021613,0.17720973695685835,-0.36120511259414534,-0.1404212585695665,0.16344583052101508,0.24695593885072098,-0.26862238539972294,0.04137716795025419,0.02330064263048459,0.0693035351738651,-0.036843760793168194,-0.15539300544677437,0.052207949271848464,0.05538436776578052,-0.08741502403501,-0.011215544456306101,-0.021640331417702253,0.13846050214652286,0.037839347823000885,-0.07696435960024396,0.1094434012289662,-0.01013956998632073,0.2302674851588685,0.04118703147223012,-0.20198175794400686,0.0658214792628548,-0.019499074284147374,-0.0626484461259704
4,-0.42709761890091774,-0.21103242414263929,0.04393840847268947,0.21146380641391743,-0.21481107146851472,-0.17196782529893187,-0.4113273345805127,-0.09198005780483032,0.0446899381047784,-0.11701626653799878,-0.1753298907033976,-0.14794795612119074,0.012392478465758064,0.055014083128599456,-0.05217476256158098,0.27951824613109205,-0.1396182518560575,-0.08134084212737956,-0.13532948250072385,-0.14392141019997212,-0.0903584259727066,0.16420279457500456,-0.16438050414987232,0.14717016398176183,-0.13453041480771866,0.15896257615936163,0.005966833017603937,-0.1585704839798533,-0.06804181415241098,0.01767384668903167,-0.0780552946208671,-0.048960285770083364,0.01244114463709619,0.08904471507291091,-0.16249224749321559,-0.050232313025923736,-0.24944484769669203,0.02791309872405615,-0.2078392258687151,0.08161952468970218,0.09952154106886404,-0.04089279032405578,0.0025259787184043563,0.22472016224277888,0.039183324646899824,-0.0063311002890548635
5,0.30629852633668353,0.8180833949922466,-0.33251265006375047,0.42951822974075415,0.17787787724562704,-0.3451850704904422,0.015979797221897137,-0.2363388510534159,0.01687346875583786,-0.24742289867359987,-0.15915760016622757,-0.02935665903366462,0.032833356339184105,-0.1406575163851744,-0.07577239764513931,0.0651101021719718,-0.007246948431911384,-0.11399297766748177,0.1014577987738979,-0.06171081601100482,-0.12046233775300019,-0.18395697614796463,-0.0035802963229135767,0.13191637115897972,-0.07564624546670438,0.09399358083560597,0.022983057359629796,-0.19395172944545003,0.14251608063269477,-0.07473471028915311,-0.04463911076264217,0.02352003054675196,-0.15705409827800437,0.065273597513732,0.0516496596359576,0.24376914446176817,0.0005624611298074083,0.06576273170260208,0.03176615373335056,0.022045544675220685,0.14521739050008056,-0.07702662389218132,-0.09810709114719997,0.17217084759440118,0.10279016256309213,-0.05765946186522626
6,-0.5640083256774406,-0.23923892972881006,0.2379516221155524,0.4918711851497095,0.25691992750892595,-2.735771870306736e-05,0.2081227787863473,0.12330691005575839,0.5514610451136721,-0.5327229221663771,-0.19067295736689818,-0.1867043526409466,-0.027334120094164634,0.5131997733617892,-0.11483603542359298,-0.19209660560257147,0.018886141965811787,-0.10030495807681164,-0.31168113916958534,0.11047118351446915,-0.07046862305194417,0.2117066536948877,-0.12409815363333657,0.14858645509838883,-0.04536369107118972,-0.0574004104168267,0.08649952142904122,-0.03426088427601419,0.0964992387377353,-0.15544048013607423,-0.02993863928529751,0.11815451481953701,-0.11650210250972383,-0.03962081079189552,-0.07997045182851352,-0.19481926050997891,0.010302970514751899,-0.058170503791150775,0.10794776929445948,-0.07643142526427159,-0.01646185479544647,-0.09112248587780956,-0.028116339646407966,0.04903290399540736,-0.013024758110243157,-0.09227885465570058
7,-0.4761765756231192,0.7066570099670659,0.15819131214842383,0.5281904681980117,-0.43307368077337643,0.060264071058721905,-0.08716569962300628,0.04139332690201885,0.005270636099360343,0.05089906456678461,-0.031689152578002894,0.05689333509975927,-0.05178489309217046,0.020125375578198736,0.09733032771393722,0.08825836057483247,-0.11362361988336378,0.20767781168373237,-0.12040676894642958,0.05237126202929997,0.11190556585459911,-0.10170614278831837,0.1320433497214352,-0.21489867116243255,-0.01553090188978984,-0.1632562130709477,-0.07711214046016944,0.17484395906731298,0.1821660210609367,-0.13660369021603383,0.04316739728117869,0.07002087709935732,0.22967388187962942,-0.13487754371895602,0.033684778805946045,0.07295115645353616,-0.16985309486468392,0.006887405003047001,0.07939482888437824,-0.02729752327044443,0.00568662194184193,-0.09274729914035502,-0.06992425318909913,0.021725964295409638,0.01164802365429894,-0.10415508706465774
8,-0.33246421007495475,0.7467733442004139,-0.09632698721945494,-0.09898839474701876,-0.4153886576719051,-0.24534011052034976,-0.04796849081290113,-0.18251164568822106,0.21120896526087243,0.11322556566205433,0.017931047709325455,-0.135563888810247,0.033568063096885245,-0.24720808235900335,0.08069634828284004,0.03533535354104851,-0.20588035166443064,0.09794941141961083,-0.10191226048137778,-0.09794205164304104,0.08180469356014454,0.07352979054849655,-0.20932039121577203,0.09352439817158492,0.028849723708027113,0.13072798663325355,-0.01589374892547043,-0.28470462364181637,0.1718543260166912,0.04716642175456038,-0.06207791820076617,-0.035481783916291844,0.1297694197243684,0.12994552533256365,0.05735689021509244,-0.02313503078517699,0.006507120664541548,0.09469473051479124,-0.049947882080070366,0.023073153859942998,0.12509899030559093,0.12629838919080702,0.022764684762142835,0.06326131599341205,-0.028034762138539514,-0.07053305654749258
9,0.5374462349160465,-0.336183941776788,-0.5337472719204323,0.42544700336789765,-0.374401896224761,0.05117785735546495,0.02149199502718543,-0.30688156129292443,0.17225306138341318,0.35133625615213526,0.08945881731308304,-0.5891835984009343,0.3902331399053849,-0.07098224903934393,0.05654156159940216,-0.22202758645973994,0.582150188545567,-0.2792916965347672,0.2343045244527091,-0.23410429777463593,0.07415983109199185,-0.17447184626463394,0.0012915181506987432,0.24269900313735873,-0.1631921245144026,0.07388327425660936,-0.030794021810234433,0.19009893525724553,-0.10340138792143719,-0.13573288215751605,0.04004323043949724,-0.08648677193430435,0.11285317108153473,0.08258479108988881,0.08803071494669072,0.05787781308185419,0.16551310059355548,0.12914087673587094,-0.02168421867008117,0.022843082385636704,0.0546010534329859,0.08758719869895466,0.16202084303669934,0.1386173074057772,0.06259421627942961,0.034369675869702423
